Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/users,57880,0,5,6.280887303041806,1.8308999997316278,73.95510000060312,37784.0,322.561437908211,0.0,5,7,8,9,11,13,16,18,39,61,74
GET,/users/[id]/playlists,57767,0,5,5.492521830802015,0.7955999999467167,71.73899999997957,93.0,321.9316963310924,0.0,5,6,7,8,10,12,15,17,43,61,72
,Aggregated,115647,0,5,5.887089727360072,0.7955999999467167,73.95510000060312,18956.914152550435,644.4931342393033,0.0,5,7,8,8,11,13,15,18,41,61,74
