Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780318031,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780318032,10,,Aggregated,0.000000,0.000000,8,9,14,16,17,19,23,23,23,23,23,33,0,8,9.138799999880465,1.4397000004464644,23.34679999967193,11514.515151515152
1780318033,30,,Aggregated,0.000000,0.000000,7,8,9,11,13,16,18,19,23,23,23,105,0,7,7.416073333323376,1.4397000004464644,23.34679999967193,15528.361904761905
1780318034,40,,Aggregated,25.000000,0.000000,6,7,9,9,13,17,19,20,24,24,24,206,0,6,6.960800000002759,1.4397000004464644,23.975899999641115,16559.941747572815
1780318035,50,,Aggregated,40.000000,0.000000,6,7,9,9,13,17,20,21,24,24,24,340,0,6,6.998311764699097,1.4397000004464644,23.975899999641115,16943.09411764706
1780318036,50,,Aggregated,58.666667,0.000000,6,7,8,9,12,16,19,20,24,24,24,516,0,6,6.817038372088599,1.4397000004464644,23.975899999641115,17404.56395348837
1780318037,50,,Aggregated,74.500000,0.000000,5,7,8,9,12,15,19,20,24,24,24,675,0,5,6.459471111104197,1.3121000001774519,23.975899999641115,17961.325925925925
1780318038,50,,Aggregated,91.800000,0.000000,5,7,8,8,11,15,18,20,24,24,24,828,0,5,6.336685144925437,1.3121000001774519,23.975899999641115,18437.774154589373
1780318039,50,,Aggregated,103.166667,0.000000,5,7,8,9,11,15,19,20,24,24,24,983,0,5,6.421283825016457,1.2772000000040862,23.975899999641115,18650.92878942014
1780318040,50,,Aggregated,111.000000,0.000000,5,7,8,8,11,14,18,20,23,24,24,1144,0,5,6.296509003493054,1.2772000000040862,23.975899999641115,18477.246503496503
1780318041,50,,Aggregated,116.625000,0.000000,5,7,8,8,11,13,18,20,23,24,24,1305,0,5,6.255680306509662,1.12269999954151,23.975899999641115,18346.419157088123
1780318042,50,,Aggregated,121.777778,0.000000,6,7,8,8,11,13,18,20,23,24,24,1468,0,6,6.270068596732587,1.12269999954151,23.975899999641115,18424.99863760218
1780318043,50,,Aggregated,125.800000,0.000000,6,7,8,8,10,12,17,19,23,24,24,1623,0,6,6.2237982747975265,0.8009000002857647,23.975899999641115,18508.87369069624
1780318044,50,,Aggregated,139.400000,0.000000,6,7,8,8,10,12,17,19,23,24,24,1778,0,6,6.181535601799716,0.8009000002857647,23.975899999641115,18450.933633295837
1780318045,50,,Aggregated,149.300000,0.000000,6,7,8,8,10,12,16,19,23,24,24,1960,0,6,6.139514336737471,0.8009000002857647,23.975899999641115,18765.429081632654
1780318046,50,,Aggregated,155.500000,0.000000,6,7,8,8,10,12,16,19,22,24,24,2124,0,6,6.134331826743412,0.8009000002857647,23.975899999641115,18654.575329566855
1780318047,50,,Aggregated,159.700000,0.000000,6,7,8,8,10,12,16,18,22,24,24,2300,0,6,6.137877521738593,0.8009000002857647,23.975899999641115,18872.950434782608
1780318048,50,,Aggregated,160.500000,0.000000,6,7,8,8,10,12,16,18,22,24,24,2469,0,6,6.15707112191237,0.8009000002857647,23.975899999641115,19007.195625759417
1780318049,50,,Aggregated,162.000000,0.000000,6,7,8,8,10,12,16,18,22,24,24,2635,0,6,6.174259810248076,0.8009000002857647,23.975899999641115,19074.387855787478
1780318050,50,,Aggregated,162.700000,0.000000,6,7,8,8,10,12,16,18,22,24,24,2795,0,6,6.176917280858877,0.8009000002857647,23.975899999641115,19053.12379248658
1780318051,50,,Aggregated,164.300000,0.000000,6,7,8,8,10,12,15,18,22,24,24,2958,0,6,6.168810040567558,0.8009000002857647,23.975899999641115,19231.567275185935
1780318052,50,,Aggregated,164.500000,0.000000,6,7,8,8,10,12,15,18,22,24,24,3121,0,6,6.182297789170776,0.8009000002857647,23.975899999641115,19282.682473566165
1780318053,50,,Aggregated,163.800000,0.000000,6,7,8,9,10,12,15,18,22,24,24,3289,0,6,6.231341137123631,0.8009000002857647,23.975899999641115,19379.69899665552
1780318054,50,,Aggregated,163.700000,0.000000,6,7,8,9,10,12,15,17,22,24,24,3455,0,6,6.205744978291209,0.8009000002857647,23.975899999641115,19325.77366136035
1780318055,50,,Aggregated,164.700000,0.000000,6,7,8,8,10,12,14,17,22,24,24,3622,0,6,6.16501203755013,0.8009000002857647,23.975899999641115,19344.33903920486
1780318056,50,,Aggregated,165.700000,0.000000,6,7,8,8,10,12,14,17,22,24,24,3786,0,6,6.144583729531905,0.8009000002857647,23.975899999641115,19376.53592181722
1780318057,50,,Aggregated,166.000000,0.000000,6,7,8,9,10,12,14,17,22,24,24,3947,0,6,6.157468279708536,0.8009000002857647,23.975899999641115,19401.63997973144
1780318058,50,,Aggregated,165.800000,0.000000,6,7,8,8,10,12,14,17,22,24,24,4107,0,6,6.174895763333413,0.8009000002857647,23.975899999641115,19401.951546140735
1780318059,50,,Aggregated,164.000000,0.000000,6,7,8,8,10,12,14,17,22,24,24,4266,0,6,6.165925222694973,0.8009000002857647,23.975899999641115,19397.93084857009
1780318060,50,,Aggregated,163.700000,0.000000,6,7,8,8,10,12,14,17,22,24,24,4422,0,6,6.145598620539986,0.8009000002857647,23.975899999641115,19364.67593848937
1780318061,50,,Aggregated,162.300000,0.000000,6,7,8,8,10,12,14,17,22,24,24,4586,0,6,6.146422437860667,0.8009000002857647,23.975899999641115,19390.52900130833
1780318062,50,,Aggregated,162.200000,0.000000,6,7,8,8,10,11,14,17,22,24,24,4743,0,6,6.151969787060653,0.8009000002857647,23.975899999641115,19363.646215475437
1780318063,50,,Aggregated,162.000000,0.000000,6,7,8,8,10,11,14,17,22,24,24,4898,0,6,6.1644866680323895,0.8009000002857647,23.975899999641115,19292.47835851368
1780318064,50,,Aggregated,161.300000,0.000000,6,7,8,9,10,11,14,17,22,24,24,5060,0,6,6.173247075102596,0.8009000002857647,23.975899999641115,19258.799011857707
1780318065,50,,Aggregated,161.300000,0.000000,6,7,8,9,10,11,14,16,22,24,24,5226,0,6,6.1784180252603935,0.8009000002857647,23.975899999641115,19263.049368541906
1780318066,50,,Aggregated,160.600000,0.000000,6,7,8,9,10,11,14,16,22,24,24,5386,0,6,6.183213887859047,0.8009000002857647,23.975899999641115,19337.38358707761
1780318067,50,,Aggregated,159.600000,0.000000,6,7,8,9,10,11,13,16,22,24,24,5549,0,6,6.16996680483179,0.8009000002857647,23.975899999641115,19369.81708415931
1780318068,50,,Aggregated,159.500000,0.000000,6,7,8,9,10,12,14,16,22,24,24,5719,0,6,6.199596030776806,0.8009000002857647,23.975899999641115,19363.586466165412
1780318069,50,,Aggregated,159.700000,0.000000,6,7,8,9,10,11,14,16,22,24,24,5887,0,6,6.169270630204539,0.8009000002857647,23.975899999641115,19281.029047052827
1780318070,50,,Aggregated,159.800000,0.000000,6,7,8,9,10,11,14,16,22,24,24,6044,0,6,6.190467852419896,0.8009000002857647,23.975899999641115,19256.541197882198
1780318071,50,,Aggregated,161.500000,0.000000,6,7,8,9,10,11,14,16,22,24,24,6198,0,6,6.18854211036172,0.8009000002857647,23.975899999641115,19297.288157470153
1780318072,50,,Aggregated,160.800000,0.000000,6,7,8,9,10,12,14,16,22,24,24,6360,0,6,6.206932044028118,0.8009000002857647,23.975899999641115,19288.149213836477
1780318073,50,,Aggregated,161.200000,0.000000,6,7,8,9,10,12,14,16,22,24,24,6526,0,6,6.236858979468937,0.8009000002857647,23.975899999641115,19221.50015323322
1780318074,50,,Aggregated,161.400000,0.000000,6,7,8,9,10,12,14,16,22,24,24,6692,0,6,6.222837701735833,0.8009000002857647,23.975899999641115,19203.215630603707
1780318075,50,,Aggregated,161.300000,0.000000,6,7,8,9,10,11,14,16,22,24,24,6852,0,6,6.210612565675899,0.8009000002857647,23.975899999641115,19142.02699941623
1780318076,50,,Aggregated,161.600000,0.000000,6,7,8,9,10,11,14,16,21,24,24,7009,0,6,6.21260903124648,0.8009000002857647,23.975899999641115,19183.17691539449
1780318077,50,,Aggregated,162.100000,0.000000,6,7,8,9,10,11,13,16,21,24,24,7170,0,6,6.222953709903312,0.8009000002857647,23.975899999641115,19201.33821478382
1780318078,50,,Aggregated,161.500000,0.000000,6,7,8,9,10,11,13,16,21,24,24,7333,0,6,6.211181862812712,0.8009000002857647,23.975899999641115,19234.045138415382
1780318079,50,,Aggregated,161.500000,0.000000,6,7,8,9,10,11,13,16,21,24,24,7493,0,6,6.21057577739363,0.8009000002857647,23.975899999641115,19252.885092753237
1780318080,50,,Aggregated,161.000000,0.000000,6,7,8,9,10,11,13,16,21,24,24,7641,0,6,6.210227260830951,0.8009000002857647,23.975899999641115,19256.661170003925
1780318081,50,,Aggregated,159.200000,0.000000,6,7,8,9,10,11,13,16,21,24,24,7816,0,6,6.213786092631547,0.8009000002857647,23.975899999641115,19295.349283520984
1780318082,50,,Aggregated,159.500000,0.000000,6,7,8,9,10,11,13,16,21,24,24,7976,0,6,6.194765082750199,0.8009000002857647,23.975899999641115,19302.367477432297
1780318083,50,,Aggregated,160.100000,0.000000,6,7,8,9,10,11,13,16,21,24,24,8133,0,6,6.1838925242866205,0.8009000002857647,23.975899999641115,19269.854543218986
1780318084,50,,Aggregated,161.000000,0.000000,6,7,8,9,10,11,13,16,21,24,24,8294,0,6,6.19442809259984,0.8009000002857647,23.975899999641115,19270.238967928624
1780318085,50,,Aggregated,159.600000,0.000000,6,7,8,9,10,11,13,16,21,24,24,8462,0,6,6.197597364691811,0.8009000002857647,23.975899999641115,19254.744504845192
1780318086,50,,Aggregated,159.000000,0.000000,6,7,8,9,10,11,13,15,21,24,24,8616,0,6,6.201125626743847,0.8009000002857647,23.975899999641115,19231.593895078924
1780318087,50,,Aggregated,160.200000,0.000000,6,7,8,9,10,11,13,16,22,24,24,8785,0,6,6.208641286286348,0.8009000002857647,23.975899999641115,19258.133409220263
1780318088,50,,Aggregated,160.700000,0.000000,6,7,8,9,10,11,13,16,22,24,24,8946,0,6,6.206342298236443,0.8009000002857647,23.975899999641115,19246.061256427452
1780318089,50,,Aggregated,161.200000,0.000000,6,7,8,9,10,11,13,16,21,24,24,9100,0,6,6.206028109892821,0.8009000002857647,23.975899999641115,19249.14010989011
1780318090,50,,Aggregated,161.100000,0.000000,6,7,8,9,10,11,13,16,21,24,24,9262,0,6,6.215596188731429,0.8009000002857647,23.975899999641115,19264.053876052687
1780318091,50,,Aggregated,161.100000,0.000000,6,7,8,9,10,11,13,16,21,24,24,9432,0,6,6.218453127653706,0.8009000002857647,23.975899999641115,19250.194020356234
1780318092,50,,Aggregated,161.600000,0.000000,6,7,8,9,10,11,13,15,21,24,24,9584,0,6,6.213707053425457,0.8009000002857647,23.975899999641115,19272.779528380634
1780318093,50,,Aggregated,161.300000,0.000000,6,7,8,9,10,11,13,15,21,24,24,9745,0,6,6.221624381737608,0.8009000002857647,23.975899999641115,19273.058388917394
1780318094,50,,Aggregated,160.000000,0.000000,6,7,8,9,10,11,13,15,21,24,24,9905,0,6,6.219021726404431,0.8009000002857647,23.975899999641115,19260.043614336195
1780318095,50,,Aggregated,161.100000,0.000000,6,7,8,9,10,11,13,15,21,23,24,10048,0,6,6.215903493236016,0.8009000002857647,23.975899999641115,19264.845242834395
1780318096,50,,Aggregated,161.900000,0.000000,6,7,8,9,10,11,13,15,21,23,24,10213,0,6,6.216159199064277,0.8009000002857647,23.975899999641115,19250.346617056694
1780318097,50,,Aggregated,160.100000,0.000000,6,7,8,9,10,11,13,15,21,23,24,10385,0,6,6.2172684833935685,0.8009000002857647,23.975899999641115,19212.517380837748
1780318098,50,,Aggregated,158.600000,0.000000,6,7,8,9,10,11,13,15,21,23,24,10548,0,6,6.224496909370642,0.8009000002857647,23.975899999641115,19199.349734546835
1780318099,50,,Aggregated,159.000000,0.000000,6,7,8,9,10,11,13,16,22,26,27,10703,0,6,6.22851674297252,0.8009000002857647,27.479399999720044,19176.203681210874
1780318100,50,,Aggregated,159.200000,0.000000,6,7,8,9,10,11,13,16,22,26,27,10871,0,6,6.22127287278337,0.8009000002857647,27.479399999720044,19148.260417624875
1780318101,50,,Aggregated,159.500000,0.000000,6,7,8,9,10,11,13,16,22,26,27,11036,0,6,6.205886670897825,0.8009000002857647,27.479399999720044,19153.66246828561
1780318102,50,,Aggregated,159.600000,0.000000,6,7,8,9,10,11,13,16,22,26,27,11192,0,6,6.201718790209735,0.8009000002857647,27.479399999720044,19143.928073624018
1780318103,50,,Aggregated,159.500000,0.000000,6,7,8,9,10,11,13,16,22,26,27,11352,0,6,6.191517300919264,0.8009000002857647,27.479399999720044,19141.032681465822
1780318104,50,,Aggregated,161.200000,0.000000,6,7,8,9,10,11,13,16,22,26,27,11515,0,6,6.192516578378868,0.8009000002857647,27.479399999720044,19139.802344767693
1780318105,50,,Aggregated,160.700000,0.000000,6,7,8,9,10,11,13,16,22,26,27,11668,0,6,6.191744840591899,0.8009000002857647,27.479399999720044,19138.77785395955
1780318106,50,,Aggregated,159.400000,0.000000,6,7,8,9,10,11,13,15,22,26,27,11838,0,6,6.188054096978425,0.8009000002857647,27.479399999720044,19129.533958438926
1780318107,50,,Aggregated,159.500000,0.000000,6,7,8,9,10,11,13,15,22,26,27,11993,0,6,6.174286975737935,0.8009000002857647,27.479399999720044,19116.065371466688
1780318108,50,,Aggregated,161.400000,0.000000,6,7,8,9,10,11,13,15,21,26,27,12160,0,6,6.1522719325673245,0.8009000002857647,27.479399999720044,19118.27615131579
1780318109,50,,Aggregated,160.700000,0.000000,6,7,8,9,10,11,13,15,21,26,27,12318,0,6,6.148312485794478,0.8009000002857647,27.479399999720044,19115.970206202306
1780318110,50,,Aggregated,160.400000,0.000000,6,7,8,9,10,11,13,15,21,26,27,12477,0,6,6.14908761721701,0.8009000002857647,27.479399999720044,19124.281558066843
1780318111,50,,Aggregated,161.000000,0.000000,6,7,8,9,10,11,13,15,21,26,27,12624,0,6,6.149304277567874,0.8009000002857647,27.479399999720044,19093.75443599493
1780318112,50,,Aggregated,160.400000,0.000000,6,7,8,9,10,11,13,15,21,26,27,12792,0,6,6.150527470295486,0.8009000002857647,27.479399999720044,19082.87609443402
1780318113,50,,Aggregated,159.500000,0.000000,6,7,8,9,10,11,13,15,21,26,27,12954,0,6,6.14711506870578,0.8009000002857647,27.479399999720044,19086.889763779527
1780318114,50,,Aggregated,158.200000,0.000000,6,7,8,9,10,11,13,15,21,26,27,13123,0,6,6.143134550027965,0.8009000002857647,27.479399999720044,19097.903375752496
1780318115,50,,Aggregated,158.900000,0.000000,6,7,8,9,10,11,13,15,21,26,27,13280,0,6,6.143649661146017,0.8009000002857647,27.479399999720044,19105.95248493976
1780318116,50,,Aggregated,160.400000,0.000000,6,7,8,9,10,11,13,15,21,26,27,13447,0,6,6.152815497881824,0.8009000002857647,27.479399999720044,19113.683126347885
1780318117,50,,Aggregated,159.900000,0.000000,6,7,8,9,10,11,13,15,21,26,27,13615,0,6,6.1484204039672345,0.8009000002857647,27.479399999720044,19111.52148365773
1780318118,50,,Aggregated,159.700000,0.000000,6,7,8,9,10,11,13,15,21,26,27,13781,0,6,6.153486916770563,0.8009000002857647,27.479399999720044,19109.437341266963
1780318119,50,,Aggregated,160.700000,0.000000,6,7,8,9,10,11,13,15,21,26,27,13934,0,6,6.152497473806338,0.8009000002857647,27.479399999720044,19111.617841251616
1780318120,50,,Aggregated,161.200000,0.000000,6,7,8,9,10,11,13,15,21,26,27,14100,0,6,6.157603950356088,0.8009000002857647,27.479399999720044,19096.214113475176
1780318121,50,,Aggregated,160.400000,0.000000,6,7,8,9,10,11,13,15,21,26,27,14264,0,6,6.1579053701642215,0.8009000002857647,27.479399999720044,19102.327958496917
1780318122,50,,Aggregated,161.200000,0.000000,6,7,8,9,10,11,13,15,21,26,27,14427,0,6,6.151983059543306,0.8009000002857647,27.479399999720044,19104.39578567963
1780318123,50,,Aggregated,161.400000,0.000000,6,7,8,9,10,11,13,15,21,26,27,14595,0,6,6.126147043510311,0.8009000002857647,27.479399999720044,19099.903734155534
1780318124,50,,Aggregated,163.000000,0.000000,6,7,8,9,10,11,13,15,21,26,27,14764,0,6,6.110106150096533,0.8009000002857647,27.479399999720044,19091.673936602547
1780318125,50,,Aggregated,163.100000,0.000000,6,7,8,9,10,11,13,15,21,26,27,14930,0,6,6.085974601475595,0.8009000002857647,27.479399999720044,19084.921835231078
1780318126,50,,Aggregated,163.200000,0.000000,6,7,8,9,10,11,13,15,21,26,27,15097,0,6,6.065124018019073,0.8009000002857647,27.479399999720044,19074.564085579917
1780318127,50,,Aggregated,164.300000,0.000000,6,7,8,9,10,11,13,15,21,26,27,15267,0,6,6.044699810049835,0.8009000002857647,27.479399999720044,19095.268094583087
1780318128,50,,Aggregated,164.800000,0.000000,6,7,8,8,10,11,13,15,21,26,27,15423,0,6,6.032922421062015,0.8009000002857647,27.479399999720044,19093.68242235622
1780318129,50,,Aggregated,163.600000,0.000000,6,7,8,8,10,11,13,15,21,26,27,15581,0,6,6.028835145371951,0.8009000002857647,27.479399999720044,19101.784930363905
1780318130,50,,Aggregated,164.600000,0.000000,6,7,8,8,10,11,13,15,21,26,27,15740,0,6,6.02511875476779,0.8009000002857647,27.479399999720044,19091.754383735704
1780318131,50,,Aggregated,164.700000,0.000000,6,7,8,8,10,11,13,15,21,26,27,15905,0,6,6.006111373784151,0.8009000002857647,27.479399999720044,19077.13083935869
1780318132,50,,Aggregated,163.300000,0.000000,6,7,8,8,10,11,13,15,21,26,27,16060,0,6,5.9911244084705935,0.8009000002857647,27.479399999720044,19079.31320049813
1780318133,50,,Aggregated,163.800000,0.000000,6,7,8,8,10,11,13,15,21,26,27,16226,0,6,5.991761617159707,0.8009000002857647,27.479399999720044,19087.16411931468
1780318134,50,,Aggregated,162.700000,0.000000,6,7,8,8,10,11,13,15,21,26,27,16391,0,6,5.989523079741286,0.8009000002857647,27.479399999720044,19084.517845158927
1780318135,50,,Aggregated,162.100000,0.000000,6,7,8,8,10,11,13,15,21,26,27,16541,0,6,5.970533081436795,0.8009000002857647,27.479399999720044,19058.12865002116
1780318136,50,,Aggregated,162.000000,0.000000,6,7,8,8,10,11,13,15,21,26,27,16707,0,6,5.95572297839499,0.8009000002857647,27.479399999720044,19038.892021308435
1780318137,50,,Aggregated,161.300000,0.000000,6,7,8,8,10,11,13,15,21,26,27,16871,0,6,5.959043488829214,0.8009000002857647,27.479399999720044,19053.554620354455
1780318138,50,,Aggregated,160.100000,0.000000,6,7,8,8,10,11,13,15,21,26,27,17035,0,6,5.948712315822841,0.8009000002857647,27.479399999720044,19065.722336366303
1780318139,50,,Aggregated,160.400000,0.000000,6,7,8,8,10,11,13,15,21,26,27,17207,0,6,5.9507714941617325,0.8009000002857647,27.479399999720044,19064.45063055733
1780318140,50,,Aggregated,160.200000,0.000000,6,7,8,8,10,11,13,15,21,26,27,17365,0,6,5.939968108266176,0.8009000002857647,27.479399999720044,19063.30463576159
1780318141,50,,Aggregated,160.400000,0.000000,6,7,8,8,10,11,13,15,21,26,27,17523,0,6,5.931678913430358,0.8009000002857647,27.479399999720044,19051.424584831366
1780318142,50,,Aggregated,162.400000,0.000000,6,7,8,8,10,11,13,15,21,26,27,17688,0,6,5.930361137496521,0.8009000002857647,27.479399999720044,19053.56750339213
1780318143,50,,Aggregated,162.600000,0.000000,6,7,8,8,10,11,13,15,21,26,27,17851,0,6,5.917012794803348,0.8009000002857647,27.479399999720044,19066.24105092152
1780318144,50,,Aggregated,162.400000,0.000000,5,7,8,8,10,11,13,15,21,26,27,18012,0,5,5.902446840997091,0.8009000002857647,27.479399999720044,19051.497668221185
1780318145,50,,Aggregated,163.300000,0.000000,5,7,8,8,10,11,13,15,21,26,27,18186,0,5,5.887799813044845,0.8009000002857647,27.479399999720044,19056.634114153745
1780318146,50,,Aggregated,162.500000,0.000000,5,7,8,8,10,11,13,15,21,26,27,18345,0,5,5.878556751159889,0.8009000002857647,27.479399999720044,19054.58293813028
